CUPS;Fecha;Hora;Consumo;GGG
AAA;01/01/2022;6;0.142;
AAA;01/01/2022;7;0.136;
AAA;01/01/2022;8;0.061;
AAA;01/01/2022;9;0.236;
AAA;01/01/2022;10;0.362;
AAA;01/01/2022;11;0.211;
AAA;01/01/2022;12;0.266;
AAA;01/01/2022;13;4.81;
AAA;01/01/2022;14;5.055;
AAA;01/01/2022;15;4.245;
AAA;01/01/2022;16;3.712;
AAA;01/01/2022;17;3.788;
AAA;01/01/2022;18;0.487;
AAA;01/01/2022;19;0.483;
AAA;01/01/2022;20;0.508;
AAA;01/01/2022;21;1.005;
AAA;01/01/2022;22;0.926;
AAA;01/01/2022;23;1.035;
AAA;01/01/2022;24;0.548;
AAA;02/01/2022;1;0.359;
AAA;02/01/2022;2;0.146;
AAA;02/01/2022;3;0.133;
AAA;02/01/2022;4;0.129;
AAA;02/01/2022;5;0.129;
AAA;02/01/2022;6;0.265;
AAA;02/01/2022;7;0.133;
AAA;02/01/2022;8;0.117;
AAA;02/01/2022;9;0.136;
AAA;02/01/2022;10;0.357;
AAA;02/01/2022;11;0.215;
AAA;02/01/2022;12;0.156;
AAA;02/01/2022;13;0.153;
AAA;02/01/2022;14;0.147;
AAA;02/01/2022;15;0.137;
AAA;02/01/2022;16;0.155;
AAA;02/01/2022;17;0.244;
AAA;02/01/2022;18;0.253;
AAA;02/01/2022;19;0.547;
AAA;02/01/2022;20;0.404;
AAA;02/01/2022;21;0.7;
AAA;02/01/2022;22;0.621;
AAA;02/01/2022;23;0.518;
AAA;02/01/2022;24;0.493;
AAA;03/01/2022;1;0.105;
AAA;03/01/2022;2;0.134;
AAA;03/01/2022;3;0.183;
AAA;03/01/2022;4;0.138;
AAA;03/01/2022;5;0.081;
AAA;03/01/2022;6;0.092;
AAA;03/01/2022;7;1.826;
AAA;03/01/2022;8;0.334;
AAA;03/01/2022;9;0.476;
AAA;03/01/2022;10;3.794;
AAA;03/01/2022;11;3.671;
AAA;03/01/2022;12;3.633;
AAA;03/01/2022;13;3.639;
AAA;03/01/2022;14;3.827;
AAA;03/01/2022;15;4.318;
AAA;03/01/2022;16;0.36;
AAA;03/01/2022;17;0.368;
AAA;03/01/2022;18;0.36;
AAA;03/01/2022;19;0.15;
AAA;03/01/2022;20;0.135;
AAA;03/01/2022;21;0.294;
AAA;03/01/2022;22;0.319;
AAA;03/01/2022;23;1.422;
AAA;03/01/2022;24;0.295;
AAA;04/01/2022;1;0.132;
AAA;04/01/2022;2;0.137;
AAA;04/01/2022;3;0.17;
AAA;04/01/2022;4;0.135;
AAA;04/01/2022;5;0.138;
AAA;04/01/2022;6;0.104;
AAA;04/01/2022;7;0.142;
AAA;04/01/2022;8;0.394;
AAA;04/01/2022;9;0.484;
AAA;04/01/2022;10;0.375;
AAA;04/01/2022;11;0.271;
AAA;04/01/2022;12;0.216;
AAA;04/01/2022;13;0.206;
AAA;04/01/2022;14;0.379;
AAA;04/01/2022;15;0.197;
AAA;04/01/2022;16;0.208;
AAA;04/01/2022;17;0.27;
AAA;04/01/2022;18;0.303;
AAA;04/01/2022;19;0.304;
AAA;04/01/2022;20;0.352;
AAA;04/01/2022;21;0.581;
AAA;04/01/2022;22;0.637;
AAA;04/01/2022;23;1.36;
AAA;04/01/2022;24;0.63;
AAA;05/01/2022;1;0.698;
AAA;05/01/2022;2;0.28;
AAA;05/01/2022;3;0.744;
AAA;05/01/2022;4;0.133;
AAA;05/01/2022;5;0.135;
AAA;05/01/2022;6;0.144;
AAA;05/01/2022;7;0.112;
AAA;05/01/2022;8;0.819;
AAA;05/01/2022;9;0.609;
AAA;05/01/2022;10;0.634;
AAA;05/01/2022;11;0.288;
AAA;05/01/2022;12;0.457;
AAA;05/01/2022;13;0.359;
AAA;05/01/2022;14;0.561;
AAA;05/01/2022;15;0.714;
AAA;05/01/2022;16;0.266;
AAA;05/01/2022;17;1.151;
AAA;05/01/2022;18;0.412;
AAA;05/01/2022;19;0.987;
AAA;05/01/2022;20;0.892;
AAA;05/01/2022;21;0.478;
AAA;05/01/2022;22;0.571;
AAA;05/01/2022;23;2.413;
AAA;05/01/2022;24;0.991;
AAA;06/01/2022;1;0.321;
AAA;06/01/2022;2;0.148;
AAA;06/01/2022;3;0.197;
AAA;06/01/2022;4;0.181;
AAA;06/01/2022;5;0.143;
AAA;06/01/2022;6;0.135;
AAA;06/01/2022;7;0.136;
AAA;06/01/2022;8;0.296;
AAA;06/01/2022;9;0.43;
AAA;06/01/2022;10;0.233;
AAA;06/01/2022;11;0.271;
AAA;06/01/2022;12;0.544;
AAA;06/01/2022;13;0.272;
AAA;06/01/2022;14;0.935;
AAA;06/01/2022;15;0.472;
AAA;06/01/2022;16;0.416;
AAA;06/01/2022;17;0.511;
AAA;06/01/2022;18;0.436;
AAA;06/01/2022;19;1.919;
AAA;06/01/2022;20;4.051;
AAA;06/01/2022;21;5.156;
AAA;06/01/2022;22;4.551;
AAA;06/01/2022;23;4.184;
AAA;06/01/2022;24;3.752;
AAA;07/01/2022;1;0.804;
AAA;07/01/2022;2;1.784;
AAA;07/01/2022;3;0.134;
AAA;07/01/2022;4;0.13;
AAA;07/01/2022;5;0.168;
AAA;07/01/2022;6;0.13;
AAA;07/01/2022;7;0.172;
AAA;07/01/2022;8;0.341;
AAA;07/01/2022;9;0.33;
AAA;07/01/2022;10;3.891;
AAA;07/01/2022;11;0.259;
AAA;07/01/2022;12;0.197;
AAA;07/01/2022;13;0.196;
AAA;07/01/2022;14;0.527;
AAA;07/01/2022;15;0.218;
AAA;07/01/2022;16;0.263;
AAA;07/01/2022;17;0.23;
AAA;07/01/2022;18;0.165;
AAA;07/01/2022;19;0.131;
AAA;07/01/2022;20;0.215;
AAA;07/01/2022;21;0.352;
AAA;07/01/2022;22;0.264;
AAA;07/01/2022;23;0.424;
AAA;07/01/2022;24;0.256;
AAA;08/01/2022;1;0.157;
AAA;08/01/2022;2;0.127;
AAA;08/01/2022;3;0.13;
AAA;08/01/2022;4;0.125;
AAA;08/01/2022;5;0.127;
AAA;08/01/2022;6;0.176;
AAA;08/01/2022;7;0.179;
AAA;08/01/2022;8;0.206;
AAA;08/01/2022;9;0.536;
AAA;08/01/2022;10;0.396;
AAA;08/01/2022;11;0.767;
AAA;08/01/2022;12;0.493;
AAA;08/01/2022;13;0.288;
AAA;08/01/2022;14;0.936;
AAA;08/01/2022;15;0.951;
AAA;08/01/2022;16;0.275;
AAA;08/01/2022;17;0.413;
AAA;08/01/2022;18;0.524;
AAA;08/01/2022;19;0.5;
AAA;08/01/2022;20;0.607;
AAA;08/01/2022;21;0.774;
AAA;08/01/2022;22;0.627;
AAA;08/01/2022;23;0.379;
AAA;08/01/2022;24;0.203;
AAA;09/01/2022;1;0.146;
AAA;09/01/2022;2;0.131;
AAA;09/01/2022;3;0.124;
AAA;09/01/2022;4;0.121;
AAA;09/01/2022;5;0.231;
AAA;09/01/2022;6;0.168;
AAA;09/01/2022;7;0.188;
AAA;09/01/2022;8;0.158;
AAA;09/01/2022;9;0.592;
AAA;09/01/2022;10;1.079;
AAA;09/01/2022;11;0.781;
AAA;09/01/2022;12;1.209;
AAA;09/01/2022;13;0.391;
AAA;09/01/2022;14;1.132;
AAA;09/01/2022;15;1.105;
AAA;09/01/2022;16;0.307;
AAA;09/01/2022;17;0.347;
AAA;09/01/2022;18;0.218;
AAA;09/01/2022;19;0.123;
AAA;09/01/2022;20;3.657;
AAA;09/01/2022;21;3.77;
AAA;09/01/2022;22;5.018;
AAA;09/01/2022;23;4.276;
AAA;09/01/2022;24;3.624;
AAA;10/01/2022;1;0.193;
AAA;10/01/2022;2;0.127;
AAA;10/01/2022;3;0.093;
AAA;10/01/2022;4;0.103;
AAA;10/01/2022;5;1.942;
AAA;10/01/2022;6;0.127;
AAA;10/01/2022;7;0.136;
AAA;10/01/2022;8;0.321;
AAA;10/01/2022;9;0.441;
AAA;10/01/2022;10;3.688;
AAA;10/01/2022;11;3.686;
AAA;10/01/2022;12;3.719;
AAA;10/01/2022;13;3.697;
AAA;10/01/2022;14;0.22;
AAA;10/01/2022;15;0.667;
AAA;10/01/2022;16;0.27;
AAA;10/01/2022;17;0.193;
AAA;10/01/2022;18;0.217;
AAA;10/01/2022;19;0.222;
AAA;10/01/2022;20;0.31;
AAA;10/01/2022;21;0.519;
AAA;10/01/2022;22;0.301;
AAA;10/01/2022;23;0.433;
AAA;10/01/2022;24;0.286;
AAA;11/01/2022;1;0.188;
AAA;11/01/2022;2;0.138;
AAA;11/01/2022;3;0.138;
AAA;11/01/2022;4;0.174;
AAA;11/01/2022;5;0.132;
AAA;11/01/2022;6;0.134;
AAA;11/01/2022;7;0.128;
AAA;11/01/2022;8;0.374;
AAA;11/01/2022;9;0.477;
AAA;11/01/2022;10;0.427;
AAA;11/01/2022;11;0.202;
AAA;11/01/2022;12;0.162;
AAA;11/01/2022;13;0.144;
AAA;11/01/2022;14;0.211;
AAA;11/01/2022;15;0.565;
AAA;11/01/2022;16;0.64;
AAA;11/01/2022;17;0.622;
AAA;11/01/2022;18;0.557;
AAA;11/01/2022;19;0.235;
AAA;11/01/2022;20;0.316;
AAA;11/01/2022;21;0.792;
AAA;11/01/2022;22;0.358;
AAA;11/01/2022;23;0.359;
AAA;11/01/2022;24;0.204;
AAA;12/01/2022;1;0.161;
AAA;12/01/2022;2;0.131;
AAA;12/01/2022;3;0.132;
AAA;12/01/2022;4;0.132;
AAA;12/01/2022;5;0.128;
AAA;12/01/2022;6;0.127;
AAA;12/01/2022;7;0.169;
AAA;12/01/2022;8;0.374;
AAA;12/01/2022;9;0.506;
AAA;12/01/2022;10;0.332;
AAA;12/01/2022;11;0.334;
AAA;12/01/2022;12;0.143;
AAA;12/01/2022;13;0.181;
AAA;12/01/2022;14;1.516;
AAA;12/01/2022;15;1.006;
AAA;12/01/2022;16;1.04;
AAA;12/01/2022;17;0.414;
AAA;12/01/2022;18;0.188;
AAA;12/01/2022;19;0.153;
AAA;12/01/2022;20;0.282;
AAA;12/01/2022;21;0.281;
AAA;12/01/2022;22;0.475;
AAA;12/01/2022;23;0.296;
AAA;12/01/2022;24;0.248;
AAA;13/01/2022;1;0.174;
AAA;13/01/2022;2;0.142;
AAA;13/01/2022;3;0.186;
AAA;13/01/2022;4;0.155;
AAA;13/01/2022;5;0.143;
AAA;13/01/2022;6;0.137;
AAA;13/01/2022;7;0.14;
AAA;13/01/2022;8;0.402;
AAA;13/01/2022;9;0.503;
AAA;13/01/2022;10;0.293;
AAA;13/01/2022;11;0.886;
AAA;13/01/2022;12;0.559;
AAA;13/01/2022;13;0.657;
AAA;13/01/2022;14;0.362;
AAA;13/01/2022;15;0.311;
AAA;13/01/2022;16;0.58;
AAA;13/01/2022;17;0.755;
AAA;13/01/2022;18;0.321;
AAA;13/01/2022;19;0.284;
AAA;13/01/2022;20;0.337;
AAA;13/01/2022;21;0.692;
AAA;13/01/2022;22;0.408;
AAA;13/01/2022;23;0.432;
AAA;13/01/2022;24;0.331;
AAA;14/01/2022;1;0.169;
AAA;14/01/2022;2;0.151;
AAA;14/01/2022;3;0.137;
AAA;14/01/2022;4;0.128;
AAA;14/01/2022;5;0.127;
AAA;14/01/2022;6;0.13;
AAA;14/01/2022;7;0.192;
AAA;14/01/2022;8;0.292;
AAA;14/01/2022;9;0.593;
AAA;14/01/2022;10;0.352;
AAA;14/01/2022;11;0.238;
AAA;14/01/2022;12;0.262;
AAA;14/01/2022;13;0.18;
AAA;14/01/2022;14;0.278;
AAA;14/01/2022;15;0.791;
AAA;14/01/2022;16;0.181;
AAA;14/01/2022;17;0.264;
AAA;14/01/2022;18;0.14;
AAA;14/01/2022;19;0.213;
AAA;14/01/2022;20;0.588;
AAA;14/01/2022;21;0.653;
AAA;14/01/2022;22;0.535;
AAA;14/01/2022;23;0.451;
AAA;14/01/2022;24;0.306;
AAA;15/01/2022;1;0.466;
AAA;15/01/2022;2;0.182;
AAA;15/01/2022;3;0.78;
AAA;15/01/2022;4;0.114;
AAA;15/01/2022;5;0.108;
AAA;15/01/2022;6;0.143;
AAA;15/01/2022;7;0.166;
AAA;15/01/2022;8;0.109;
AAA;15/01/2022;9;0.836;
AAA;15/01/2022;10;3.859;
AAA;15/01/2022;11;3.804;
AAA;15/01/2022;12;4.515;
AAA;15/01/2022;13;3.802;
AAA;15/01/2022;14;3.967;
AAA;15/01/2022;15;3.685;
AAA;15/01/2022;16;3.783;
AAA;15/01/2022;17;3.671;
AAA;15/01/2022;18;0.139;
AAA;15/01/2022;19;0.129;
AAA;15/01/2022;20;0.132;
AAA;15/01/2022;21;0.132;
AAA;15/01/2022;22;0.176;
AAA;15/01/2022;23;0.268;
AAA;15/01/2022;24;0.182;
AAA;16/01/2022;1;0.117;
AAA;16/01/2022;2;0.133;
AAA;16/01/2022;3;0.173;
AAA;16/01/2022;4;0.181;
AAA;16/01/2022;5;0.179;
AAA;16/01/2022;6;0.183;
AAA;16/01/2022;7;0.182;
AAA;16/01/2022;8;0.261;
AAA;16/01/2022;9;0.171;
AAA;16/01/2022;10;0.397;
AAA;16/01/2022;11;0.3;
AAA;16/01/2022;12;0.42;
AAA;16/01/2022;13;0.273;
AAA;16/01/2022;14;0.54;
AAA;16/01/2022;15;0.362;
AAA;16/01/2022;16;0.176;
AAA;16/01/2022;17;0.149;
AAA;16/01/2022;18;1.074;
AAA;16/01/2022;19;0.852;
AAA;16/01/2022;20;0.635;
AAA;16/01/2022;21;1.625;
AAA;16/01/2022;22;0.648;
AAA;16/01/2022;23;0.356;
AAA;16/01/2022;24;0.376;
AAA;17/01/2022;1;0.267;
AAA;17/01/2022;2;0.177;
AAA;17/01/2022;3;0.129;
AAA;17/01/2022;4;0.148;
AAA;17/01/2022;5;0.197;
AAA;17/01/2022;6;0.144;
AAA;17/01/2022;7;0.176;
AAA;17/01/2022;8;0.17;
AAA;17/01/2022;9;0.473;
AAA;17/01/2022;10;0.347;
AAA;17/01/2022;11;0.394;
AAA;17/01/2022;12;0.144;
AAA;17/01/2022;13;0.131;
AAA;17/01/2022;14;0.167;
AAA;17/01/2022;15;0.133;
AAA;17/01/2022;16;0.785;
AAA;17/01/2022;17;0.287;
AAA;17/01/2022;18;0.917;
AAA;17/01/2022;19;0.177;
AAA;17/01/2022;20;0.317;
AAA;17/01/2022;21;0.262;
AAA;17/01/2022;22;0.212;
AAA;17/01/2022;23;0.469;
AAA;17/01/2022;24;0.164;
AAA;18/01/2022;1;3.462;
AAA;18/01/2022;2;0.151;
AAA;18/01/2022;3;0.129;
AAA;18/01/2022;4;0.089;
AAA;18/01/2022;5;0.076;
AAA;18/01/2022;6;0.115;
AAA;18/01/2022;7;0.198;
AAA;18/01/2022;8;0.327;
AAA;18/01/2022;9;0.578;
AAA;18/01/2022;10;0.226;
AAA;18/01/2022;11;3.69;
AAA;18/01/2022;12;3.791;
AAA;18/01/2022;13;3.696;
AAA;18/01/2022;14;3.663;
AAA;18/01/2022;15;4.037;
AAA;18/01/2022;16;3.678;
AAA;18/01/2022;17;3.726;
AAA;18/01/2022;18;0.197;
AAA;18/01/2022;19;0.21;
AAA;18/01/2022;20;1.045;
AAA;18/01/2022;21;0.57;
AAA;18/01/2022;22;0.432;
AAA;18/01/2022;23;1.379;
AAA;18/01/2022;24;0.452;
AAA;19/01/2022;1;3.462;
AAA;19/01/2022;2;0.104;
AAA;19/01/2022;3;0.118;
AAA;19/01/2022;4;0.102;
AAA;19/01/2022;5;0.106;
AAA;19/01/2022;6;0.098;
AAA;19/01/2022;7;0.187;
AAA;19/01/2022;8;0.329;
AAA;19/01/2022;9;0.627;
AAA;19/01/2022;10;0.443;
AAA;19/01/2022;11;3.95;
AAA;19/01/2022;12;3.708;
AAA;19/01/2022;13;3.67;
AAA;19/01/2022;14;3.644;
AAA;19/01/2022;15;5.077;
AAA;19/01/2022;16;3.686;
AAA;19/01/2022;17;3.673;
AAA;19/01/2022;18;0.295;
AAA;19/01/2022;19;0.279;
AAA;19/01/2022;20;0.372;
AAA;19/01/2022;21;0.434;
AAA;19/01/2022;22;0.586;
AAA;19/01/2022;23;0.363;
AAA;19/01/2022;24;0.463;
AAA;20/01/2022;1;0.836;
AAA;20/01/2022;2;0.198;
AAA;20/01/2022;3;0.149;
AAA;20/01/2022;4;0.126;
AAA;20/01/2022;5;0.13;
AAA;20/01/2022;6;0.151;
AAA;20/01/2022;7;0.183;
AAA;20/01/2022;8;0.39;
AAA;20/01/2022;9;0.511;
AAA;20/01/2022;10;0.656;
AAA;20/01/2022;11;0.417;
AAA;20/01/2022;12;0.343;
AAA;20/01/2022;13;0.448;
AAA;20/01/2022;14;0.492;
AAA;20/01/2022;15;1.68;
AAA;20/01/2022;16;1.163;
AAA;20/01/2022;17;1.405;
AAA;20/01/2022;18;0.158;
AAA;20/01/2022;19;0.268;
AAA;20/01/2022;20;0.368;
AAA;20/01/2022;21;0.336;
AAA;20/01/2022;22;0.482;
AAA;20/01/2022;23;0.427;
AAA;20/01/2022;24;0.376;
AAA;21/01/2022;1;0.189;
AAA;21/01/2022;2;0.138;
AAA;21/01/2022;3;0.163;
AAA;21/01/2022;4;0.113;
AAA;21/01/2022;5;0.135;
AAA;21/01/2022;6;0.135;
AAA;21/01/2022;7;0.163;
AAA;21/01/2022;8;0.154;
AAA;21/01/2022;9;0.514;
AAA;21/01/2022;10;0.243;
AAA;21/01/2022;11;0.261;
AAA;21/01/2022;12;0.179;
AAA;21/01/2022;13;0.138;
AAA;21/01/2022;14;0.633;
AAA;21/01/2022;15;0.164;
AAA;21/01/2022;16;0.183;
AAA;21/01/2022;17;0.245;
AAA;21/01/2022;18;0.212;
AAA;21/01/2022;19;0.276;
AAA;21/01/2022;20;0.669;
AAA;21/01/2022;21;0.559;
AAA;21/01/2022;22;0.448;
AAA;21/01/2022;23;0.435;
AAA;21/01/2022;24;0.244;
AAA;22/01/2022;1;0.036;
AAA;22/01/2022;2;0.138;
AAA;22/01/2022;3;0.111;
AAA;22/01/2022;4;0.142;
AAA;22/01/2022;5;0.172;
AAA;22/01/2022;6;0.155;
AAA;22/01/2022;7;0.129;
AAA;22/01/2022;8;0.159;
AAA;22/01/2022;9;0.338;
AAA;22/01/2022;10;3.863;
AAA;22/01/2022;11;3.893;
AAA;22/01/2022;12;5.112;
AAA;22/01/2022;13;3.803;
AAA;22/01/2022;14;4.128;
AAA;22/01/2022;15;4.515;
AAA;22/01/2022;16;3.648;
AAA;22/01/2022;17;4.397;
AAA;22/01/2022;18;0.694;
AAA;22/01/2022;19;0.8;
AAA;22/01/2022;20;1.001;
AAA;22/01/2022;21;1.076;
AAA;22/01/2022;22;0.446;
AAA;22/01/2022;23;0.475;
AAA;22/01/2022;24;0.328;
AAA;23/01/2022;1;0.296;
AAA;23/01/2022;2;0.269;
AAA;23/01/2022;3;0.208;
AAA;23/01/2022;4;0.228;
AAA;23/01/2022;5;0.317;
AAA;23/01/2022;6;0.249;
AAA;23/01/2022;7;0.19;
AAA;23/01/2022;8;0.229;
AAA;23/01/2022;9;0.631;
AAA;23/01/2022;10;1.947;
AAA;23/01/2022;11;0.35;
AAA;23/01/2022;12;0.2;
AAA;23/01/2022;13;0.19;
AAA;23/01/2022;14;0.165;
AAA;23/01/2022;15;0.159;
AAA;23/01/2022;16;0.199;
AAA;23/01/2022;17;0.146;
AAA;23/01/2022;18;0.172;
AAA;23/01/2022;19;0.196;
AAA;23/01/2022;20;3.141;
AAA;23/01/2022;21;3.852;
AAA;23/01/2022;22;3.884;
AAA;23/01/2022;23;3.868;
AAA;23/01/2022;24;3.796;
AAA;24/01/2022;1;0.182;
AAA;24/01/2022;2;0.35;
AAA;24/01/2022;3;0.065;
AAA;24/01/2022;4;0.765;
AAA;24/01/2022;5;0.139;
AAA;24/01/2022;6;0.142;
AAA;24/01/2022;7;0.174;
AAA;24/01/2022;8;0.169;
AAA;24/01/2022;9;0.362;
AAA;24/01/2022;10;3.919;
AAA;24/01/2022;11;3.7;
AAA;24/01/2022;12;3.83;
AAA;24/01/2022;13;0.315;
AAA;24/01/2022;14;0.464;
AAA;24/01/2022;15;0.505;
AAA;24/01/2022;16;0.718;
AAA;24/01/2022;17;0.442;
AAA;24/01/2022;18;0.903;
AAA;24/01/2022;19;0.441;
AAA;24/01/2022;20;0.521;
AAA;24/01/2022;21;0.534;
AAA;24/01/2022;22;0.439;
AAA;24/01/2022;23;0.497;
AAA;24/01/2022;24;0.275;
AAA;25/01/2022;1;0.187;
AAA;25/01/2022;2;0.141;
AAA;25/01/2022;3;0.137;
AAA;25/01/2022;4;0.133;
AAA;25/01/2022;5;0.132;
AAA;25/01/2022;6;0.163;
AAA;25/01/2022;7;0.138;
AAA;25/01/2022;8;0.396;
AAA;25/01/2022;9;0.498;
AAA;25/01/2022;10;0.423;
AAA;25/01/2022;11;0.255;
AAA;25/01/2022;12;0.95;
AAA;25/01/2022;13;0.939;
AAA;25/01/2022;14;0.233;
AAA;25/01/2022;15;0.241;
AAA;25/01/2022;16;1.474;
AAA;25/01/2022;17;0.306;
AAA;25/01/2022;18;0.411;
AAA;25/01/2022;19;0.389;
AAA;25/01/2022;20;0.402;
AAA;25/01/2022;21;0.566;
AAA;25/01/2022;22;0.435;
AAA;25/01/2022;23;0.376;
AAA;25/01/2022;24;0.228;
AAA;26/01/2022;1;3.48;
AAA;26/01/2022;2;0.085;
AAA;26/01/2022;3;0.128;
AAA;26/01/2022;4;0.117;
AAA;26/01/2022;5;0.103;
AAA;26/01/2022;6;3.447;
AAA;26/01/2022;7;0.431;
AAA;26/01/2022;8;0.4;
AAA;26/01/2022;9;0.503;
AAA;26/01/2022;10;0.332;
AAA;26/01/2022;11;3.685;
AAA;26/01/2022;12;3.853;
AAA;26/01/2022;13;3.68;
AAA;26/01/2022;14;3.7;
AAA;26/01/2022;15;0.166;
AAA;26/01/2022;16;0.134;
AAA;26/01/2022;17;0.129;
AAA;26/01/2022;18;0.228;
AAA;26/01/2022;19;0.451;
AAA;26/01/2022;20;0.475;
AAA;26/01/2022;21;0.507;
AAA;26/01/2022;22;0.433;
AAA;26/01/2022;23;0.384;
AAA;26/01/2022;24;0.356;
AAA;27/01/2022;1;0.272;
AAA;27/01/2022;2;0.156;
AAA;27/01/2022;3;0.144;
AAA;27/01/2022;4;0.155;
AAA;27/01/2022;5;0.151;
AAA;27/01/2022;6;0.138;
AAA;27/01/2022;7;0.146;
AAA;27/01/2022;8;0.415;
AAA;27/01/2022;9;0.42;
AAA;27/01/2022;10;0.444;
AAA;27/01/2022;11;0.335;
AAA;27/01/2022;12;0.235;
AAA;27/01/2022;13;0.333;
AAA;27/01/2022;14;1.245;
AAA;27/01/2022;15;0.178;
AAA;27/01/2022;16;0.246;
AAA;27/01/2022;17;0.234;
AAA;27/01/2022;18;0.342;
AAA;27/01/2022;19;0.195;
AAA;27/01/2022;20;0.498;
AAA;27/01/2022;21;0.599;
AAA;27/01/2022;22;0.392;
AAA;27/01/2022;23;0.38;
AAA;27/01/2022;24;0.322;
AAA;28/01/2022;1;0.561;
AAA;28/01/2022;2;0.188;
AAA;28/01/2022;3;0.792;
AAA;28/01/2022;4;0.134;
AAA;28/01/2022;5;0.131;
AAA;28/01/2022;6;0.168;
AAA;28/01/2022;7;0.132;
AAA;28/01/2022;8;0.112;
AAA;28/01/2022;9;0.519;
AAA;28/01/2022;10;0.31;
AAA;28/01/2022;11;0.162;
AAA;28/01/2022;12;0.194;
AAA;28/01/2022;13;0.797;
AAA;28/01/2022;14;0.194;
AAA;28/01/2022;15;1.316;
AAA;28/01/2022;16;0.647;
AAA;28/01/2022;17;0.404;
AAA;28/01/2022;18;0.237;
AAA;28/01/2022;19;0.434;
AAA;28/01/2022;20;1.674;
AAA;28/01/2022;21;0.789;
AAA;28/01/2022;22;0.557;
AAA;28/01/2022;23;0.421;
AAA;28/01/2022;24;0.368;
AAA;29/01/2022;1;0.046;
AAA;29/01/2022;2;0.17;
AAA;29/01/2022;3;0.167;
AAA;29/01/2022;4;0.16;
AAA;29/01/2022;5;0.163;
AAA;29/01/2022;6;0.155;
AAA;29/01/2022;7;0.195;
AAA;29/01/2022;8;0.176;
AAA;29/01/2022;9;0.747;
AAA;29/01/2022;10;4.426;
AAA;29/01/2022;11;4.069;
AAA;29/01/2022;12;4.04;
AAA;29/01/2022;13;3.735;
AAA;29/01/2022;14;4.187;
AAA;29/01/2022;15;4.215;
AAA;29/01/2022;16;4.06;
AAA;29/01/2022;17;4.85;
AAA;29/01/2022;18;0.146;
AAA;29/01/2022;19;0.17;
AAA;29/01/2022;20;0.284;
AAA;29/01/2022;21;0.365;
AAA;29/01/2022;22;0.575;
AAA;29/01/2022;23;0.405;
AAA;29/01/2022;24;0.302;
AAA;30/01/2022;1;0.299;
AAA;30/01/2022;2;0.143;
AAA;30/01/2022;3;0.132;
AAA;30/01/2022;4;0.175;
AAA;30/01/2022;5;0.166;
AAA;30/01/2022;6;0.132;
AAA;30/01/2022;7;0.137;
AAA;30/01/2022;8;0.181;
AAA;30/01/2022;9;0.208;
AAA;30/01/2022;10;0.284;
AAA;30/01/2022;11;0.571;
AAA;30/01/2022;12;0.308;
AAA;30/01/2022;13;0.144;
AAA;30/01/2022;14;0.18;
AAA;30/01/2022;15;1.534;
AAA;30/01/2022;16;1.119;
AAA;30/01/2022;17;0.657;
AAA;30/01/2022;18;0.238;
AAA;30/01/2022;19;0.299;
AAA;30/01/2022;20;0.233;
AAA;30/01/2022;21;0.364;
AAA;30/01/2022;22;0.597;
AAA;30/01/2022;23;0.322;
AAA;30/01/2022;24;0.446;
AAA;31/01/2022;1;0.262;
AAA;31/01/2022;2;0.131;
AAA;31/01/2022;3;0.128;
AAA;31/01/2022;4;0.145;
AAA;31/01/2022;5;0.171;
AAA;31/01/2022;6;0.108;
AAA;31/01/2022;7;0.14;
AAA;31/01/2022;8;0.141;
AAA;31/01/2022;9;0.472;
AAA;31/01/2022;10;0.394;
AAA;31/01/2022;11;0.208;
AAA;31/01/2022;12;0.144;
AAA;31/01/2022;13;0.175;
AAA;31/01/2022;14;0.192;
AAA;31/01/2022;15;2;
AAA;31/01/2022;16;0.452;
AAA;31/01/2022;17;0.342;
AAA;31/01/2022;18;0.312;
AAA;31/01/2022;19;0.251;
AAA;31/01/2022;20;0.257;
AAA;31/01/2022;21;0.339;
AAA;31/01/2022;22;0.673;
AAA;31/01/2022;23;0.421;
AAA;31/01/2022;24;0.274;
AAA;01/02/2022;1;0.08;
AAA;01/02/2022;2;0.113;
AAA;01/02/2022;3;0.14;
AAA;01/02/2022;4;0.1;
AAA;01/02/2022;5;0.149;
AAA;01/02/2022;6;0.114;
AAA;01/02/2022;7;0.082;
AAA;01/02/2022;8;0.088;
AAA;01/02/2022;9;0.453;
AAA;01/02/2022;10;3.918;
AAA;01/02/2022;11;3.704;
AAA;01/02/2022;12;3.692;
AAA;01/02/2022;13;3.651;
AAA;01/02/2022;14;3.676;
AAA;01/02/2022;15;4.186;
AAA;01/02/2022;16;3.704;
AAA;01/02/2022;17;3.753;
AAA;01/02/2022;18;0.181;
AAA;01/02/2022;19;0.199;
AAA;01/02/2022;20;0.291;
AAA;01/02/2022;21;0.325;
AAA;01/02/2022;22;0.338;
AAA;01/02/2022;23;0.54;
AAA;01/02/2022;24;0.243;
AAA;02/02/2022;1;0.041;
AAA;02/02/2022;2;0.095;
AAA;02/02/2022;3;0.092;
AAA;02/02/2022;4;0.098;
AAA;02/02/2022;5;0.124;
AAA;02/02/2022;6;0.139;
AAA;02/02/2022;7;0.15;
AAA;02/02/2022;8;0.967;
AAA;02/02/2022;9;0.434;
AAA;02/02/2022;10;3.763;
AAA;02/02/2022;11;4.058;
AAA;02/02/2022;12;4.169;
AAA;02/02/2022;13;4.253;
