CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000004676798CK;05/04/2022;20;1,887;R
ES0021000004676798CK;05/04/2022;21;0,565;R
ES0021000004676798CK;05/04/2022;22;0,155;R
ES0021000004676798CK;05/04/2022;23;0,339;R
ES0021000004676798CK;05/04/2022;24;0,233;R
ES0021000004676798CK;06/04/2022;1;0,213;R
ES0021000004676798CK;06/04/2022;2;0,169;R
ES0021000004676798CK;06/04/2022;3;0,128;R
ES0021000004676798CK;06/04/2022;4;0,141;R
ES0021000004676798CK;06/04/2022;5;0,161;R
ES0021000004676798CK;06/04/2022;6;0,102;R
ES0021000004676798CK;06/04/2022;7;0,156;R
ES0021000004676798CK;06/04/2022;8;0,392;R
ES0021000004676798CK;06/04/2022;9;0,496;R
ES0021000004676798CK;06/04/2022;10;0,25;R
ES0021000004676798CK;06/04/2022;11;0,217;R
ES0021000004676798CK;06/04/2022;12;0,193;R
ES0021000004676798CK;06/04/2022;13;0,216;R
ES0021000004676798CK;06/04/2022;14;0,156;R
ES0021000004676798CK;06/04/2022;15;0,627;R
ES0021000004676798CK;06/04/2022;16;0,247;R
ES0021000004676798CK;06/04/2022;17;0,163;R
ES0021000004676798CK;06/04/2022;18;0,172;R
ES0021000004676798CK;06/04/2022;19;0,154;R
ES0021000004676798CK;06/04/2022;20;0,514;R
ES0021000004676798CK;06/04/2022;21;1,504;R
ES0021000004676798CK;06/04/2022;22;1,058;R
ES0021000004676798CK;06/04/2022;23;0,317;R
ES0021000004676798CK;06/04/2022;24;0,198;R
ES0021000004676798CK;07/04/2022;1;0,142;R
ES0021000004676798CK;07/04/2022;2;0,148;R
ES0021000004676798CK;07/04/2022;3;0,195;R
ES0021000004676798CK;07/04/2022;4;0,167;R
ES0021000004676798CK;07/04/2022;5;0,14;R
ES0021000004676798CK;07/04/2022;6;0,133;R
ES0021000004676798CK;07/04/2022;7;0,144;R
ES0021000004676798CK;07/04/2022;8;0,262;R
ES0021000004676798CK;07/04/2022;9;0,543;R
ES0021000004676798CK;07/04/2022;10;0,254;R
ES0021000004676798CK;07/04/2022;11;0,193;R
ES0021000004676798CK;07/04/2022;12;0,191;R
ES0021000004676798CK;07/04/2022;13;0,197;R
ES0021000004676798CK;07/04/2022;14;0,197;R
ES0021000004676798CK;07/04/2022;15;1;R
ES0021000004676798CK;07/04/2022;16;1,37;R
ES0021000004676798CK;07/04/2022;17;0,325;R
ES0021000004676798CK;07/04/2022;18;0,206;R
ES0021000004676798CK;07/04/2022;19;0,169;R
ES0021000004676798CK;07/04/2022;20;0,136;R
ES0021000004676798CK;07/04/2022;21;0,77;R
ES0021000004676798CK;07/04/2022;22;0,338;R
ES0021000004676798CK;07/04/2022;23;0,303;R
ES0021000004676798CK;07/04/2022;24;0,208;R
ES0021000004676798CK;08/04/2022;1;0,299;R
ES0021000004676798CK;08/04/2022;2;0,149;R
ES0021000004676798CK;08/04/2022;3;0,208;R
ES0021000004676798CK;08/04/2022;4;0,166;R
ES0021000004676798CK;08/04/2022;5;0,138;R
ES0021000004676798CK;08/04/2022;6;0,129;R
ES0021000004676798CK;08/04/2022;7;0,157;R
ES0021000004676798CK;08/04/2022;8;1,253;R
ES0021000004676798CK;08/04/2022;9;0,676;R
ES0021000004676798CK;08/04/2022;10;0,147;R
ES0021000004676798CK;08/04/2022;11;0,201;R
ES0021000004676798CK;08/04/2022;12;0,16;R
ES0021000004676798CK;08/04/2022;13;0,126;R
ES0021000004676798CK;08/04/2022;14;0,133;R
ES0021000004676798CK;08/04/2022;15;0,159;R
ES0021000004676798CK;08/04/2022;16;0,171;R
ES0021000004676798CK;08/04/2022;17;0,189;R
ES0021000004676798CK;08/04/2022;18;0,213;R
ES0021000004676798CK;08/04/2022;19;0,234;R
ES0021000004676798CK;08/04/2022;20;1,361;R
ES0021000004676798CK;08/04/2022;21;0,518;R
ES0021000004676798CK;08/04/2022;22;0,23;R
ES0021000004676798CK;08/04/2022;23;0,349;R
ES0021000004676798CK;08/04/2022;24;0,225;R
ES0021000004676798CK;09/04/2022;1;0,312;R
ES0021000004676798CK;09/04/2022;2;0,285;R
ES0021000004676798CK;09/04/2022;3;0,157;R
ES0021000004676798CK;09/04/2022;4;0,114;R
ES0021000004676798CK;09/04/2022;5;0,164;R
ES0021000004676798CK;09/04/2022;6;0,147;R
ES0021000004676798CK;09/04/2022;7;0,137;R
ES0021000004676798CK;09/04/2022;8;0,139;R
ES0021000004676798CK;09/04/2022;9;1,3;R
ES0021000004676798CK;09/04/2022;10;0,958;R
ES0021000004676798CK;09/04/2022;11;0,363;R
ES0021000004676798CK;09/04/2022;12;0,133;R
ES0021000004676798CK;09/04/2022;13;0,161;R
ES0021000004676798CK;09/04/2022;14;0,162;R
ES0021000004676798CK;09/04/2022;15;0,124;R
ES0021000004676798CK;09/04/2022;16;0,319;R
ES0021000004676798CK;09/04/2022;17;0,324;R
ES0021000004676798CK;09/04/2022;18;0,296;R
ES0021000004676798CK;09/04/2022;19;0,704;R
ES0021000004676798CK;09/04/2022;20;1,409;R
ES0021000004676798CK;09/04/2022;21;1,276;R
ES0021000004676798CK;09/04/2022;22;0,643;R
ES0021000004676798CK;09/04/2022;23;0,19;R
ES0021000004676798CK;09/04/2022;24;0,235;R
ES0021000004676798CK;10/04/2022;1;0,221;R
ES0021000004676798CK;10/04/2022;2;0,233;R
ES0021000004676798CK;10/04/2022;3;0,162;R
ES0021000004676798CK;10/04/2022;4;0,216;R
ES0021000004676798CK;10/04/2022;5;0,16;R
ES0021000004676798CK;10/04/2022;6;0,11;R
ES0021000004676798CK;10/04/2022;7;0,147;R
ES0021000004676798CK;10/04/2022;8;0,153;R
ES0021000004676798CK;10/04/2022;9;0,116;R
ES0021000004676798CK;10/04/2022;10;0,972;R
ES0021000004676798CK;10/04/2022;11;1,498;R
ES0021000004676798CK;10/04/2022;12;0,365;R
ES0021000004676798CK;10/04/2022;13;0,224;R
ES0021000004676798CK;10/04/2022;14;0,162;R
ES0021000004676798CK;10/04/2022;15;0,157;R
ES0021000004676798CK;10/04/2022;16;0,127;R
ES0021000004676798CK;10/04/2022;17;0,186;R
ES0021000004676798CK;10/04/2022;18;0,18;R
ES0021000004676798CK;10/04/2022;19;0,128;R
ES0021000004676798CK;10/04/2022;20;0,245;R
ES0021000004676798CK;10/04/2022;21;0,897;R
ES0021000004676798CK;10/04/2022;22;0,289;R
ES0021000004676798CK;10/04/2022;23;0,218;R
ES0021000004676798CK;10/04/2022;24;0,322;R
ES0021000004676798CK;11/04/2022;1;0,329;R
ES0021000004676798CK;11/04/2022;2;0,171;R
ES0021000004676798CK;11/04/2022;3;0,234;R
ES0021000004676798CK;11/04/2022;4;0,17;R
ES0021000004676798CK;11/04/2022;5;0,133;R
ES0021000004676798CK;11/04/2022;6;0,137;R
ES0021000004676798CK;11/04/2022;7;0,161;R
ES0021000004676798CK;11/04/2022;8;0,139;R
ES0021000004676798CK;11/04/2022;9;0,809;R
ES0021000004676798CK;11/04/2022;10;0,269;R
ES0021000004676798CK;11/04/2022;11;0,282;R
ES0021000004676798CK;11/04/2022;12;0,175;R
ES0021000004676798CK;11/04/2022;13;1,066;R
ES0021000004676798CK;11/04/2022;14;0,32;R
ES0021000004676798CK;11/04/2022;15;0,239;R
ES0021000004676798CK;11/04/2022;16;0,304;R
ES0021000004676798CK;11/04/2022;17;0,828;R
ES0021000004676798CK;11/04/2022;18;1,36;R
ES0021000004676798CK;11/04/2022;19;0,163;R
ES0021000004676798CK;11/04/2022;20;0,193;R
ES0021000004676798CK;11/04/2022;21;0,753;R
ES0021000004676798CK;11/04/2022;22;0,285;R
ES0021000004676798CK;11/04/2022;23;0,45;R
ES0021000004676798CK;11/04/2022;24;0,208;R
ES0021000004676798CK;12/04/2022;1;0,182;R
ES0021000004676798CK;12/04/2022;2;0,2;R
ES0021000004676798CK;12/04/2022;3;0,149;R
ES0021000004676798CK;12/04/2022;4;0,143;R
ES0021000004676798CK;12/04/2022;5;0,134;R
ES0021000004676798CK;12/04/2022;6;0,157;R
ES0021000004676798CK;12/04/2022;7;0,146;R
ES0021000004676798CK;12/04/2022;8;0,123;R
ES0021000004676798CK;12/04/2022;9;0,156;R
ES0021000004676798CK;12/04/2022;10;1,692;R
ES0021000004676798CK;12/04/2022;11;0,868;R
ES0021000004676798CK;12/04/2022;12;0,261;R
ES0021000004676798CK;12/04/2022;13;0,177;R
ES0021000004676798CK;12/04/2022;14;0,23;R
ES0021000004676798CK;12/04/2022;15;0,127;R
ES0021000004676798CK;12/04/2022;16;0,153;R
ES0021000004676798CK;12/04/2022;17;0,163;R
ES0021000004676798CK;12/04/2022;18;0,129;R
ES0021000004676798CK;12/04/2022;19;0,134;R
ES0021000004676798CK;12/04/2022;20;0,16;R
ES0021000004676798CK;12/04/2022;21;0,138;R
ES0021000004676798CK;12/04/2022;22;0,133;R
ES0021000004676798CK;12/04/2022;23;0,148;R
ES0021000004676798CK;12/04/2022;24;0,149;R
ES0021000004676798CK;13/04/2022;1;0,129;R
ES0021000004676798CK;13/04/2022;2;0,133;R
ES0021000004676798CK;13/04/2022;3;0,158;R
ES0021000004676798CK;13/04/2022;4;0,13;R
ES0021000004676798CK;13/04/2022;5;0,127;R
ES0021000004676798CK;13/04/2022;6;0,148;R
ES0021000004676798CK;13/04/2022;7;0,145;R
ES0021000004676798CK;13/04/2022;8;0,117;R
ES0021000004676798CK;13/04/2022;9;0,134;R
ES0021000004676798CK;13/04/2022;10;0,15;R
ES0021000004676798CK;13/04/2022;11;0,123;R
ES0021000004676798CK;13/04/2022;12;0,119;R
ES0021000004676798CK;13/04/2022;13;0,154;R
ES0021000004676798CK;13/04/2022;14;0,142;R
ES0021000004676798CK;13/04/2022;15;0,164;R
ES0021000004676798CK;13/04/2022;16;0,157;R
ES0021000004676798CK;13/04/2022;17;0,154;R
ES0021000004676798CK;13/04/2022;18;0,11;R
ES0021000004676798CK;13/04/2022;19;0,138;R
ES0021000004676798CK;13/04/2022;20;0,157;R
ES0021000004676798CK;13/04/2022;21;0,13;R
ES0021000004676798CK;13/04/2022;22;0,12;R
ES0021000004676798CK;13/04/2022;23;0,159;R
ES0021000004676798CK;13/04/2022;24;0,15;R
ES0021000004676798CK;14/04/2022;1;0,112;R
ES0021000004676798CK;14/04/2022;2;0,144;R
ES0021000004676798CK;14/04/2022;3;0,149;R
ES0021000004676798CK;14/04/2022;4;0,115;R
ES0021000004676798CK;14/04/2022;5;0,124;R
ES0021000004676798CK;14/04/2022;6;0,152;R
ES0021000004676798CK;14/04/2022;7;0,139;R
ES0021000004676798CK;14/04/2022;8;0,102;R
ES0021000004676798CK;14/04/2022;9;0,142;R
ES0021000004676798CK;14/04/2022;10;0,147;R
ES0021000004676798CK;14/04/2022;11;0,104;R
ES0021000004676798CK;14/04/2022;12;0,13;R
ES0021000004676798CK;14/04/2022;13;0,148;R
ES0021000004676798CK;14/04/2022;14;0,129;R
ES0021000004676798CK;14/04/2022;15;0,148;R
ES0021000004676798CK;14/04/2022;16;0,172;R
ES0021000004676798CK;14/04/2022;17;0,149;R
ES0021000004676798CK;14/04/2022;18;0,101;R
ES0021000004676798CK;14/04/2022;19;0,144;R
ES0021000004676798CK;14/04/2022;20;0,154;R
ES0021000004676798CK;14/04/2022;21;0,109;R
ES0021000004676798CK;14/04/2022;22;0,132;R
ES0021000004676798CK;14/04/2022;23;0,155;R
ES0021000004676798CK;14/04/2022;24;0,133;R
ES0021000004676798CK;15/04/2022;1;0,11;R
ES0021000004676798CK;15/04/2022;2;0,15;R
ES0021000004676798CK;15/04/2022;3;0,151;R
ES0021000004676798CK;15/04/2022;4;0,108;R
ES0021000004676798CK;15/04/2022;5;0,137;R
ES0021000004676798CK;15/04/2022;6;0,15;R
ES0021000004676798CK;15/04/2022;7;0,128;R
ES0021000004676798CK;15/04/2022;8;0,112;R
ES0021000004676798CK;15/04/2022;9;0,149;R
ES0021000004676798CK;15/04/2022;10;0,147;R
ES0021000004676798CK;15/04/2022;11;0,098;R
ES0021000004676798CK;15/04/2022;12;0,136;R
ES0021000004676798CK;15/04/2022;13;0,15;R
ES0021000004676798CK;15/04/2022;14;0,123;R
ES0021000004676798CK;15/04/2022;15;0,116;R
ES0021000004676798CK;15/04/2022;16;0,152;R
ES0021000004676798CK;15/04/2022;17;0,148;R
ES0021000004676798CK;15/04/2022;18;0,095;R
ES0021000004676798CK;15/04/2022;19;0,148;R
ES0021000004676798CK;15/04/2022;20;0,188;R
ES0021000004676798CK;15/04/2022;21;0,142;R
ES0021000004676798CK;15/04/2022;22;0,123;R
ES0021000004676798CK;15/04/2022;23;0,151;R
ES0021000004676798CK;15/04/2022;24;0,143;R
ES0021000004676798CK;16/04/2022;1;0,1;R
ES0021000004676798CK;16/04/2022;2;0,152;R
ES0021000004676798CK;16/04/2022;3;0,152;R
ES0021000004676798CK;16/04/2022;4;0,11;R
ES0021000004676798CK;16/04/2022;5;0,13;R
ES0021000004676798CK;16/04/2022;6;0,152;R
ES0021000004676798CK;16/04/2022;7;0,136;R
ES0021000004676798CK;16/04/2022;8;0,102;R
ES0021000004676798CK;16/04/2022;9;0,149;R
ES0021000004676798CK;16/04/2022;10;0,149;R
ES0021000004676798CK;16/04/2022;11;0,109;R
ES0021000004676798CK;16/04/2022;12;0,127;R
ES0021000004676798CK;16/04/2022;13;0,147;R
ES0021000004676798CK;16/04/2022;14;0,132;R
ES0021000004676798CK;16/04/2022;15;0,112;R
ES0021000004676798CK;16/04/2022;16;0,144;R
ES0021000004676798CK;16/04/2022;17;0,144;R
ES0021000004676798CK;16/04/2022;18;0,12;R
ES0021000004676798CK;16/04/2022;19;0,123;R
ES0021000004676798CK;16/04/2022;20;0,147;R
ES0021000004676798CK;16/04/2022;21;0,365;R
ES0021000004676798CK;16/04/2022;22;0,294;R
ES0021000004676798CK;16/04/2022;23;0,23;R
ES0021000004676798CK;16/04/2022;24;0,275;R
ES0021000004676798CK;17/04/2022;1;0,297;R
ES0021000004676798CK;17/04/2022;2;0,237;R
ES0021000004676798CK;17/04/2022;3;0,153;R
ES0021000004676798CK;17/04/2022;4;0,132;R
ES0021000004676798CK;17/04/2022;5;0,154;R
ES0021000004676798CK;17/04/2022;6;0,131;R
ES0021000004676798CK;17/04/2022;7;0,135;R
ES0021000004676798CK;17/04/2022;8;0,167;R
ES0021000004676798CK;17/04/2022;9;0,591;R
ES0021000004676798CK;17/04/2022;10;0,47;R
ES0021000004676798CK;17/04/2022;11;0,6;R
ES0021000004676798CK;17/04/2022;12;0,809;R
ES0021000004676798CK;17/04/2022;13;1,344;R
ES0021000004676798CK;17/04/2022;14;0,346;R
ES0021000004676798CK;17/04/2022;15;0,165;R
ES0021000004676798CK;17/04/2022;16;0,161;R
ES0021000004676798CK;17/04/2022;17;0,248;R
ES0021000004676798CK;17/04/2022;18;0,257;R
ES0021000004676798CK;17/04/2022;19;0,459;R
ES0021000004676798CK;17/04/2022;20;0,248;R
ES0021000004676798CK;17/04/2022;21;0,679;R
ES0021000004676798CK;17/04/2022;22;0,747;R
ES0021000004676798CK;17/04/2022;23;0,283;R
ES0021000004676798CK;17/04/2022;24;0,383;R
ES0021000004676798CK;18/04/2022;1;0,327;R
ES0021000004676798CK;18/04/2022;2;0,206;R
ES0021000004676798CK;18/04/2022;3;0,147;R
ES0021000004676798CK;18/04/2022;4;0,166;R
ES0021000004676798CK;18/04/2022;5;0,147;R
ES0021000004676798CK;18/04/2022;6;0,141;R
ES0021000004676798CK;18/04/2022;7;0,146;R
ES0021000004676798CK;18/04/2022;8;0,197;R
ES0021000004676798CK;18/04/2022;9;0,163;R
ES0021000004676798CK;18/04/2022;10;0,221;R
ES0021000004676798CK;18/04/2022;11;0,222;R
ES0021000004676798CK;18/04/2022;12;0,204;R
ES0021000004676798CK;18/04/2022;13;0,189;R
ES0021000004676798CK;18/04/2022;14;0,515;R
ES0021000004676798CK;18/04/2022;15;1,703;R
ES0021000004676798CK;18/04/2022;16;0,92;R
ES0021000004676798CK;18/04/2022;17;0,27;R
ES0021000004676798CK;18/04/2022;18;0,177;R
ES0021000004676798CK;18/04/2022;19;0,141;R
ES0021000004676798CK;18/04/2022;20;0,24;R
ES0021000004676798CK;18/04/2022;21;0,219;R
ES0021000004676798CK;18/04/2022;22;0,2;R
ES0021000004676798CK;18/04/2022;23;0,351;R
ES0021000004676798CK;18/04/2022;24;0,21;R
ES0021000004676798CK;19/04/2022;1;0,21;R
ES0021000004676798CK;19/04/2022;2;0,182;R
ES0021000004676798CK;19/04/2022;3;0,142;R
ES0021000004676798CK;19/04/2022;4;0,141;R
ES0021000004676798CK;19/04/2022;5;0,172;R
ES0021000004676798CK;19/04/2022;6;0,147;R
ES0021000004676798CK;19/04/2022;7;0,141;R
ES0021000004676798CK;19/04/2022;8;0,166;R
ES0021000004676798CK;19/04/2022;9;0,154;R
ES0021000004676798CK;19/04/2022;10;0,13;R
ES0021000004676798CK;19/04/2022;11;0,143;R
ES0021000004676798CK;19/04/2022;12;0,143;R
ES0021000004676798CK;19/04/2022;13;0,153;R
ES0021000004676798CK;19/04/2022;14;0,241;R
ES0021000004676798CK;19/04/2022;15;1,086;R
ES0021000004676798CK;19/04/2022;16;0,339;R
ES0021000004676798CK;19/04/2022;17;0,176;R
ES0021000004676798CK;19/04/2022;18;0,21;R
ES0021000004676798CK;19/04/2022;19;0,223;R
ES0021000004676798CK;19/04/2022;20;0,531;R
ES0021000004676798CK;19/04/2022;21;0,531;R
ES0021000004676798CK;19/04/2022;22;0,447;R
ES0021000004676798CK;19/04/2022;23;1,424;R
ES0021000004676798CK;19/04/2022;24;0,224;R
ES0021000004676798CK;20/04/2022;1;0,202;R
ES0021000004676798CK;20/04/2022;2;0,23;R
ES0021000004676798CK;20/04/2022;3;0,144;R
ES0021000004676798CK;20/04/2022;4;0,149;R
ES0021000004676798CK;20/04/2022;5;0,143;R
ES0021000004676798CK;20/04/2022;6;0,148;R
ES0021000004676798CK;20/04/2022;7;0,138;R
ES0021000004676798CK;20/04/2022;8;0,169;R
ES0021000004676798CK;20/04/2022;9;1,948;R
ES0021000004676798CK;20/04/2022;10;1,398;R
ES0021000004676798CK;20/04/2022;11;0,238;R
ES0021000004676798CK;20/04/2022;12;0,142;R
ES0021000004676798CK;20/04/2022;13;0,163;R
ES0021000004676798CK;20/04/2022;14;0,171;R
ES0021000004676798CK;20/04/2022;15;0,198;R
ES0021000004676798CK;20/04/2022;16;0,62;R
ES0021000004676798CK;20/04/2022;17;0,211;R
ES0021000004676798CK;20/04/2022;18;0,118;R
ES0021000004676798CK;20/04/2022;19;0,225;R
ES0021000004676798CK;20/04/2022;20;0,487;R
ES0021000004676798CK;20/04/2022;21;0,316;R
ES0021000004676798CK;20/04/2022;22;0,203;R
ES0021000004676798CK;20/04/2022;23;0,355;R
ES0021000004676798CK;20/04/2022;24;0,191;R
ES0021000004676798CK;21/04/2022;1;0,171;R
ES0021000004676798CK;21/04/2022;2;0,173;R
ES0021000004676798CK;21/04/2022;3;0,133;R
ES0021000004676798CK;21/04/2022;4;0,137;R
ES0021000004676798CK;21/04/2022;5;0,164;R
ES0021000004676798CK;21/04/2022;6;0,148;R
ES0021000004676798CK;21/04/2022;7;0,182;R
ES0021000004676798CK;21/04/2022;8;0,182;R
ES0021000004676798CK;21/04/2022;9;0,166;R
ES0021000004676798CK;21/04/2022;10;0,127;R
ES0021000004676798CK;21/04/2022;11;0,132;R
ES0021000004676798CK;21/04/2022;12;0,158;R
ES0021000004676798CK;21/04/2022;13;0,146;R
ES0021000004676798CK;21/04/2022;14;0,109;R
ES0021000004676798CK;21/04/2022;15;0,319;R
ES0021000004676798CK;21/04/2022;16;0,472;R
ES0021000004676798CK;21/04/2022;17;0,133;R
ES0021000004676798CK;21/04/2022;18;0,139;R
ES0021000004676798CK;21/04/2022;19;0,728;R
ES0021000004676798CK;21/04/2022;20;0,668;R
ES0021000004676798CK;21/04/2022;21;0,156;R
ES0021000004676798CK;21/04/2022;22;0,253;R
ES0021000004676798CK;21/04/2022;23;0,19;R
ES0021000004676798CK;21/04/2022;24;0,248;R
ES0021000004676798CK;22/04/2022;1;0,185;R
ES0021000004676798CK;22/04/2022;2;0,171;R
ES0021000004676798CK;22/04/2022;3;0,174;R
ES0021000004676798CK;22/04/2022;4;0,175;R
ES0021000004676798CK;22/04/2022;5;0,162;R
ES0021000004676798CK;22/04/2022;6;0,127;R
ES0021000004676798CK;22/04/2022;7;0,133;R
ES0021000004676798CK;22/04/2022;8;0,199;R
ES0021000004676798CK;22/04/2022;9;0,135;R
ES0021000004676798CK;22/04/2022;10;0,124;R
ES0021000004676798CK;22/04/2022;11;0,147;R
ES0021000004676798CK;22/04/2022;12;0,144;R
ES0021000004676798CK;22/04/2022;13;0,123;R
ES0021000004676798CK;22/04/2022;14;0,141;R
ES0021000004676798CK;22/04/2022;15;0,153;R
ES0021000004676798CK;22/04/2022;16;0,132;R
ES0021000004676798CK;22/04/2022;17;0,886;R
ES0021000004676798CK;22/04/2022;18;0,555;R
ES0021000004676798CK;22/04/2022;19;0,399;R
ES0021000004676798CK;22/04/2022;20;0,22;R
ES0021000004676798CK;22/04/2022;21;0,314;R
ES0021000004676798CK;22/04/2022;22;0,206;R
ES0021000004676798CK;22/04/2022;23;0,291;R
ES0021000004676798CK;22/04/2022;24;0,322;R
ES0021000004676798CK;23/04/2022;1;0,277;R
ES0021000004676798CK;23/04/2022;2;0,262;R
ES0021000004676798CK;23/04/2022;3;0,291;R
ES0021000004676798CK;23/04/2022;4;0,343;R
ES0021000004676798CK;23/04/2022;5;0,251;R
ES0021000004676798CK;23/04/2022;6;0,218;R
ES0021000004676798CK;23/04/2022;7;0,151;R
ES0021000004676798CK;23/04/2022;8;0,11;R
ES0021000004676798CK;23/04/2022;9;0,153;R
ES0021000004676798CK;23/04/2022;10;0,997;R
ES0021000004676798CK;23/04/2022;11;0,177;R
ES0021000004676798CK;23/04/2022;12;0,222;R
ES0021000004676798CK;23/04/2022;13;0,325;R
ES0021000004676798CK;23/04/2022;14;0,108;R
ES0021000004676798CK;23/04/2022;15;0,149;R
ES0021000004676798CK;23/04/2022;16;0,154;R
ES0021000004676798CK;23/04/2022;17;0,114;R
ES0021000004676798CK;23/04/2022;18;0,224;R
ES0021000004676798CK;23/04/2022;19;0,297;R
ES0021000004676798CK;23/04/2022;20;0,299;R
ES0021000004676798CK;23/04/2022;21;0,455;R
ES0021000004676798CK;23/04/2022;22;0,202;R
ES0021000004676798CK;23/04/2022;23;0,745;R
ES0021000004676798CK;23/04/2022;24;0,229;R
ES0021000004676798CK;24/04/2022;1;0,225;R
ES0021000004676798CK;24/04/2022;2;0,181;R
ES0021000004676798CK;24/04/2022;3;0,129;R
ES0021000004676798CK;24/04/2022;4;0,159;R
ES0021000004676798CK;24/04/2022;5;0,144;R
ES0021000004676798CK;24/04/2022;6;0,111;R
ES0021000004676798CK;24/04/2022;7;0,153;R
ES0021000004676798CK;24/04/2022;8;0,141;R
ES0021000004676798CK;24/04/2022;9;0,152;R
ES0021000004676798CK;24/04/2022;10;0,687;R
ES0021000004676798CK;24/04/2022;11;1,46;R
ES0021000004676798CK;24/04/2022;12;1,062;R
ES0021000004676798CK;24/04/2022;13;0,897;R
ES0021000004676798CK;24/04/2022;14;0,209;R
ES0021000004676798CK;24/04/2022;15;0,201;R
ES0021000004676798CK;24/04/2022;16;0,171;R
ES0021000004676798CK;24/04/2022;17;0,24;R
ES0021000004676798CK;24/04/2022;18;0,172;R
ES0021000004676798CK;24/04/2022;19;0,111;R
ES0021000004676798CK;24/04/2022;20;0,184;R
ES0021000004676798CK;24/04/2022;21;1,14;R
ES0021000004676798CK;24/04/2022;22;0,475;R
ES0021000004676798CK;24/04/2022;23;0,333;R
ES0021000004676798CK;24/04/2022;24;1,134;R
ES0021000004676798CK;25/04/2022;1;1,217;R
ES0021000004676798CK;25/04/2022;2;0,147;R
ES0021000004676798CK;25/04/2022;3;0,259;R
ES0021000004676798CK;25/04/2022;4;0,16;R
ES0021000004676798CK;25/04/2022;5;0,122;R
ES0021000004676798CK;25/04/2022;6;0,161;R
ES0021000004676798CK;25/04/2022;7;0,154;R
ES0021000004676798CK;25/04/2022;8;0,326;R
ES0021000004676798CK;25/04/2022;9;0,173;R
ES0021000004676798CK;25/04/2022;10;0,237;R
ES0021000004676798CK;25/04/2022;11;0,12;R
ES0021000004676798CK;25/04/2022;12;0,147;R
ES0021000004676798CK;25/04/2022;13;0,155;R
ES0021000004676798CK;25/04/2022;14;0,122;R
ES0021000004676798CK;25/04/2022;15;0,14;R
ES0021000004676798CK;25/04/2022;16;0,745;R
ES0021000004676798CK;25/04/2022;17;0,237;R
ES0021000004676798CK;25/04/2022;18;0,256;R
ES0021000004676798CK;25/04/2022;19;0,165;R
ES0021000004676798CK;25/04/2022;20;0,16;R
ES0021000004676798CK;25/04/2022;21;0,781;R
ES0021000004676798CK;25/04/2022;22;0,429;R
ES0021000004676798CK;25/04/2022;23;0,37;R
ES0021000004676798CK;25/04/2022;24;0,201;R
ES0021000004676798CK;26/04/2022;1;0,288;R
ES0021000004676798CK;26/04/2022;2;0,172;R
ES0021000004676798CK;26/04/2022;3;0,144;R
ES0021000004676798CK;26/04/2022;4;0,139;R
ES0021000004676798CK;26/04/2022;5;0,167;R
ES0021000004676798CK;26/04/2022;6;0,149;R
ES0021000004676798CK;26/04/2022;7;0,153;R
ES0021000004676798CK;26/04/2022;8;0,299;R
ES0021000004676798CK;26/04/2022;9;0,165;R
ES0021000004676798CK;26/04/2022;10;0,107;R
ES0021000004676798CK;26/04/2022;11;0,225;R
ES0021000004676798CK;26/04/2022;12;0,156;R
ES0021000004676798CK;26/04/2022;13;0,138;R
ES0021000004676798CK;26/04/2022;14;0,159;R
ES0021000004676798CK;26/04/2022;15;0,38;R
ES0021000004676798CK;26/04/2022;16;0,539;R
ES0021000004676798CK;26/04/2022;17;0,54;R
ES0021000004676798CK;26/04/2022;18;0,342;R
ES0021000004676798CK;26/04/2022;19;0,225;R
ES0021000004676798CK;26/04/2022;20;0,681;R
ES0021000004676798CK;26/04/2022;21;1,566;R
ES0021000004676798CK;26/04/2022;22;0,396;R
ES0021000004676798CK;26/04/2022;23;0,365;R
ES0021000004676798CK;26/04/2022;24;0,379;R
ES0021000004676798CK;27/04/2022;1;0,313;R
ES0021000004676798CK;27/04/2022;2;0,297;R
ES0021000004676798CK;27/04/2022;3;0,15;R
ES0021000004676798CK;27/04/2022;4;0,247;R
ES0021000004676798CK;27/04/2022;5;0,144;R
ES0021000004676798CK;27/04/2022;6;0,139;R
ES0021000004676798CK;27/04/2022;7;0,157;R
ES0021000004676798CK;27/04/2022;8;0,417;R
ES0021000004676798CK;27/04/2022;9;1,809;R
ES0021000004676798CK;27/04/2022;10;2,111;R
ES0021000004676798CK;27/04/2022;11;0,777;R
ES0021000004676798CK;27/04/2022;12;0,226;R
ES0021000004676798CK;27/04/2022;13;0,144;R
