CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE
REE;16/03/2022;10;0.000123488;0.000159299;0.000191895
REE;16/03/2022;11;0.000127855;0.000164754;0.000204103
REE;16/03/2022;12;0.000127011;0.000163781;0.000231528
REE;16/03/2022;13;0.000126915;0.000162783;0.000232225
REE;16/03/2022;14;0.00013332;0.000153895;0.000207962
REE;16/03/2022;15;0.000132882;0.000136382;0.000204822
REE;16/03/2022;16;0.00012391;0.000129824;0.000213982
REE;16/03/2022;17;0.000117538;0.000128719;0.000197127
REE;16/03/2022;18;0.000117011;0.000127357;0.000198827
REE;16/03/2022;19;0.000122386;0.000123808;0.000205608
REE;16/03/2022;20;0.000144881;0.000129504;0.000204343
REE;16/03/2022;21;0.000170967;0.000125185;0.000195739
REE;16/03/2022;22;0.000176333;0.000109968;0.000174233
REE;16/03/2022;23;0.00016001;9.56E-05;0.00012319
REE;16/03/2022;24;0.000132013;8.66E-05;8.29E-05
REE;17/03/2022;1;0.000103998;8.17E-05;6.41E-05
REE;17/03/2022;2;8.51E-05;7.85E-05;3.90E-05
REE;17/03/2022;3;7.52E-05;7.75E-05;2.66E-05
REE;17/03/2022;4;7.06E-05;7.70E-05;1.57E-05
REE;17/03/2022;5;6.93E-05;7.73E-05;1.55E-05
REE;17/03/2022;6;7.24E-05;8.05E-05;2.39E-05
REE;17/03/2022;7;8.40E-05;9.19E-05;3.20E-05
REE;17/03/2022;8;0.00010485;0.000107705;5.67E-05
REE;17/03/2022;9;0.000118088;0.000138908;0.000111353
REE;17/03/2022;10;0.000123488;0.000159299;0.000191895
REE;17/03/2022;11;0.000127855;0.000164754;0.000204103
REE;17/03/2022;12;0.000127011;0.000163781;0.000231528
REE;17/03/2022;13;0.000126915;0.000162783;0.000232225
REE;17/03/2022;14;0.00013332;0.000153895;0.000207962
REE;17/03/2022;15;0.000132882;0.000136382;0.000204822
REE;17/03/2022;16;0.00012391;0.000129824;0.000213982
REE;17/03/2022;17;0.000117538;0.000128719;0.000197127
REE;17/03/2022;18;0.000117011;0.000127357;0.000198827
REE;17/03/2022;19;0.000122386;0.000123808;0.000205608
REE;17/03/2022;20;0.000144881;0.000129504;0.000204343
REE;17/03/2022;21;0.000170967;0.000125185;0.000195739
REE;17/03/2022;22;0.000176333;0.000109968;0.000174233
REE;17/03/2022;23;0.00016001;9.56E-05;0.00012319
REE;17/03/2022;24;0.000132013;8.66E-05;8.29E-05
REE;18/03/2022;1;0.000105305;8.29E-05;5.21E-05
REE;18/03/2022;2;8.62E-05;7.94E-05;4.99E-05
REE;18/03/2022;3;7.60E-05;7.83E-05;3.71E-05
REE;18/03/2022;4;7.14E-05;7.79E-05;3.32E-05
REE;18/03/2022;5;7.01E-05;7.82E-05;2.06E-05
REE;18/03/2022;6;7.34E-05;8.11E-05;3.53E-05
REE;18/03/2022;7;8.50E-05;9.24E-05;4.87E-05
REE;18/03/2022;8;0.000105644;0.000106582;7.53E-05
REE;18/03/2022;9;0.000119639;0.000138407;0.000133343
REE;18/03/2022;10;0.000125351;0.000158316;0.000230378
REE;18/03/2022;11;0.00012963;0.000164002;0.000259552
REE;18/03/2022;12;0.000128447;0.000163505;0.000232849
REE;18/03/2022;13;0.000128074;0.000162502;0.00018178
REE;18/03/2022;14;0.000134653;0.000153728;0.000197541
REE;18/03/2022;15;0.00013495;0.000134658;0.000190076
REE;18/03/2022;16;0.000127197;0.0001255;0.000207854
REE;18/03/2022;17;0.000121583;0.000122646;0.000174203
REE;18/03/2022;18;0.000120734;0.000121101;0.000195347
REE;18/03/2022;19;0.000124793;0.000119852;0.000182956
REE;18/03/2022;20;0.000143705;0.00012998;0.000194645
REE;18/03/2022;21;0.000163462;0.000128999;0.000192625
REE;18/03/2022;22;0.0001684;0.00011382;0.000166059
REE;18/03/2022;23;0.000158208;0.000100142;0.000129099
REE;18/03/2022;24;0.000135604;9.11E-05;8.43E-05
REE;19/03/2022;1;0.000111041;8.50E-05;6.32E-05
REE;19/03/2022;2;9.18E-05;8.02E-05;5.09E-05
REE;19/03/2022;3;8.01E-05;7.83E-05;3.58E-05
REE;19/03/2022;4;7.41E-05;7.74E-05;3.00E-05
REE;19/03/2022;5;7.16E-05;7.75E-05;1.90E-05
REE;19/03/2022;6;7.27E-05;7.86E-05;2.91E-05
REE;19/03/2022;7;7.65E-05;8.21E-05;3.36E-05
REE;19/03/2022;8;8.22E-05;8.00E-05;3.00E-05
REE;19/03/2022;9;0.000101223;8.56E-05;4.21E-05
REE;19/03/2022;10;0.000125927;9.63E-05;7.36E-05
REE;19/03/2022;11;0.000139468;0.000105657;0.000142421
REE;19/03/2022;12;0.000140358;0.000109296;0.000135335
REE;19/03/2022;13;0.000137846;0.000110499;0.000139401
REE;19/03/2022;14;0.000144188;0.000106406;0.000132864
REE;19/03/2022;15;0.000142963;9.90E-05;0.000140432
REE;19/03/2022;16;0.000128753;9.49E-05;0.000131442
REE;19/03/2022;17;0.000119093;9.32E-05;0.000130035
REE;19/03/2022;18;0.000115467;9.33E-05;0.000127129
REE;19/03/2022;19;0.000117983;9.42E-05;0.00012611
REE;19/03/2022;20;0.000133927;0.000107758;0.000133409
REE;19/03/2022;21;0.00015337;0.000114168;0.000152461
REE;19/03/2022;22;0.000161346;0.000107023;0.000141677
REE;19/03/2022;23;0.000153441;9.76E-05;0.000109192
REE;19/03/2022;24;0.000134344;8.98E-05;6.19E-05
REE;20/03/2022;1;0.000112051;8.43E-05;5.40E-05
REE;20/03/2022;2;9.29E-05;7.96E-05;4.36E-05
REE;20/03/2022;3;8.19E-05;7.78E-05;3.09E-05
REE;20/03/2022;4;7.52E-05;7.67E-05;1.55E-05
REE;20/03/2022;5;7.18E-05;7.63E-05;1.80E-05
REE;20/03/2022;6;7.18E-05;7.71E-05;2.73E-05
REE;20/03/2022;7;7.42E-05;7.92E-05;2.41E-05
REE;20/03/2022;8;7.72E-05;7.49E-05;2.42E-05
REE;20/03/2022;9;9.05E-05;7.37E-05;3.25E-05
REE;20/03/2022;10;0.000114779;7.87E-05;3.71E-05
REE;20/03/2022;11;0.000133964;8.34E-05;5.38E-05
REE;20/03/2022;12;0.000140238;8.72E-05;8.68E-05
REE;20/03/2022;13;0.000139329;8.98E-05;0.000139085
REE;20/03/2022;14;0.000143618;8.93E-05;0.000136401
REE;20/03/2022;15;0.000140206;8.65E-05;0.000119911
REE;20/03/2022;16;0.000124667;8.36E-05;8.93E-05
REE;20/03/2022;17;0.000115405;8.08E-05;9.93E-05
REE;20/03/2022;18;0.000112698;7.85E-05;0.000100725
REE;20/03/2022;19;0.000117855;7.88E-05;9.08E-05
REE;20/03/2022;20;0.000138283;9.00E-05;8.48E-05
REE;20/03/2022;21;0.000162495;9.67E-05;9.70E-05
REE;20/03/2022;22;0.000168266;9.58E-05;9.29E-05
REE;20/03/2022;23;0.000152489;8.89E-05;7.82E-05
REE;20/03/2022;24;0.000128733;8.15E-05;4.28E-05
REE;21/03/2022;1;0.000102797;7.86E-05;5.37E-05
REE;21/03/2022;2;8.46E-05;7.57E-05;2.97E-05
REE;21/03/2022;3;7.47E-05;7.50E-05;2.60E-05
REE;21/03/2022;4;7.00E-05;7.48E-05;2.43E-05
REE;21/03/2022;5;6.87E-05;7.52E-05;1.57E-05
REE;21/03/2022;6;7.16E-05;7.83E-05;2.28E-05
REE;21/03/2022;7;8.26E-05;9.01E-05;1.79E-05
REE;21/03/2022;8;0.000102423;0.000106235;3.87E-05
REE;21/03/2022;9;0.000115758;0.000137748;8.03E-05
REE;21/03/2022;10;0.000123251;0.000158778;0.000147144
REE;21/03/2022;11;0.000129322;0.000164372;0.000156998
REE;21/03/2022;12;0.000129175;0.000163838;0.00016314
REE;21/03/2022;13;0.000129082;0.000162339;0.000167738
REE;21/03/2022;14;0.000135662;0.000152964;0.000193528
REE;21/03/2022;15;0.000135269;0.000135696;0.000191093
REE;21/03/2022;16;0.000125625;0.000129484;0.000203761
REE;21/03/2022;17;0.000118824;0.000128353;0.000183848
REE;21/03/2022;18;0.00011812;0.000126958;0.000168107
REE;21/03/2022;19;0.000123563;0.000122805;0.000171415
REE;21/03/2022;20;0.000145862;0.000127339;0.000199839
REE;21/03/2022;21;0.000171474;0.000122269;0.000184288
REE;21/03/2022;22;0.000177175;0.000107482;0.000149092
REE;21/03/2022;23;0.00015975;9.32E-05;0.000118769
REE;21/03/2022;24;0.000131153;8.50E-05;6.75E-05
REE;22/03/2022;1;0.000103998;8.17E-05;6.41E-05
REE;22/03/2022;2;8.51E-05;7.85E-05;3.90E-05
REE;22/03/2022;3;7.52E-05;7.75E-05;2.66E-05
REE;22/03/2022;4;7.06E-05;7.70E-05;1.57E-05
REE;22/03/2022;5;6.93E-05;7.73E-05;1.55E-05
REE;22/03/2022;6;7.24E-05;8.05E-05;2.39E-05
REE;22/03/2022;7;8.40E-05;9.19E-05;3.20E-05
REE;22/03/2022;8;0.00010485;0.000107705;5.67E-05
REE;22/03/2022;9;0.000118088;0.000138908;0.000111353
REE;22/03/2022;10;0.000123488;0.000159299;0.000191895
REE;22/03/2022;11;0.000127855;0.000164754;0.000204103
REE;22/03/2022;12;0.000127011;0.000163781;0.000231528
REE;22/03/2022;13;0.000126915;0.000162783;0.000232225
REE;22/03/2022;14;0.00013332;0.000153895;0.000207962
REE;22/03/2022;15;0.000132882;0.000136382;0.000204822
REE;22/03/2022;16;0.00012391;0.000129824;0.000213982
REE;22/03/2022;17;0.000117538;0.000128719;0.000197127
REE;22/03/2022;18;0.000117011;0.000127357;0.000198827
REE;22/03/2022;19;0.000122386;0.000123808;0.000205608
REE;22/03/2022;20;0.000144881;0.000129504;0.000204343
REE;22/03/2022;21;0.000170967;0.000125185;0.000195739
REE;22/03/2022;22;0.000176333;0.000109968;0.000174233
REE;22/03/2022;23;0.00016001;9.56E-05;0.00012319
REE;22/03/2022;24;0.000132013;8.66E-05;8.29E-05
REE;23/03/2022;1;0.000103998;8.17E-05;6.41E-05
REE;23/03/2022;2;8.51E-05;7.85E-05;3.90E-05
REE;23/03/2022;3;7.52E-05;7.75E-05;2.66E-05
REE;23/03/2022;4;7.06E-05;7.70E-05;1.57E-05
REE;23/03/2022;5;6.93E-05;7.73E-05;1.55E-05
REE;23/03/2022;6;7.24E-05;8.05E-05;2.39E-05
REE;23/03/2022;7;8.40E-05;9.19E-05;3.20E-05
REE;23/03/2022;8;0.00010485;0.000107705;5.67E-05
REE;23/03/2022;9;0.000118088;0.000138908;0.000111353
REE;23/03/2022;10;0.000123488;0.000159299;0.000191895
REE;23/03/2022;11;0.000127855;0.000164754;0.000204103
REE;23/03/2022;12;0.000127011;0.000163781;0.000231528
REE;23/03/2022;13;0.000126915;0.000162783;0.000232225
REE;23/03/2022;14;0.00013332;0.000153895;0.000207962
REE;23/03/2022;15;0.000132882;0.000136382;0.000204822
REE;23/03/2022;16;0.00012391;0.000129824;0.000213982
REE;23/03/2022;17;0.000117538;0.000128719;0.000197127
REE;23/03/2022;18;0.000117011;0.000127357;0.000198827
REE;23/03/2022;19;0.000122386;0.000123808;0.000205608
REE;23/03/2022;20;0.000144881;0.000129504;0.000204343
REE;23/03/2022;21;0.000170967;0.000125185;0.000195739
REE;23/03/2022;22;0.000176333;0.000109968;0.000174233
REE;23/03/2022;23;0.00016001;9.56E-05;0.00012319
REE;23/03/2022;24;0.000132013;8.66E-05;8.29E-05
REE;24/03/2022;1;0.000103998;8.17E-05;6.41E-05
REE;24/03/2022;2;8.51E-05;7.85E-05;3.90E-05
REE;24/03/2022;3;7.52E-05;7.75E-05;2.66E-05
REE;24/03/2022;4;7.06E-05;7.70E-05;1.57E-05
REE;24/03/2022;5;6.93E-05;7.73E-05;1.55E-05
REE;24/03/2022;6;7.24E-05;8.05E-05;2.39E-05
REE;24/03/2022;7;8.40E-05;9.19E-05;3.20E-05
REE;24/03/2022;8;0.00010485;0.000107705;5.67E-05
REE;24/03/2022;9;0.000118088;0.000138908;0.000111353
REE;24/03/2022;10;0.000123488;0.000159299;0.000191895
REE;24/03/2022;11;0.000127855;0.000164754;0.000204103
REE;24/03/2022;12;0.000127011;0.000163781;0.000231528
REE;24/03/2022;13;0.000126915;0.000162783;0.000232225
REE;24/03/2022;14;0.00013332;0.000153895;0.000207962
REE;24/03/2022;15;0.000132882;0.000136382;0.000204822
REE;24/03/2022;16;0.00012391;0.000129824;0.000213982
REE;24/03/2022;17;0.000117538;0.000128719;0.000197127
REE;24/03/2022;18;0.000117011;0.000127357;0.000198827
REE;24/03/2022;19;0.000122386;0.000123808;0.000205608
REE;24/03/2022;20;0.000144881;0.000129504;0.000204343
REE;24/03/2022;21;0.000170967;0.000125185;0.000195739
REE;24/03/2022;22;0.000176333;0.000109968;0.000174233
REE;24/03/2022;23;0.00016001;9.56E-05;0.00012319
REE;24/03/2022;24;0.000132013;8.66E-05;8.29E-05
REE;25/03/2022;1;0.000105305;8.29E-05;5.21E-05
REE;25/03/2022;2;8.62E-05;7.94E-05;4.99E-05
REE;25/03/2022;3;7.60E-05;7.83E-05;3.71E-05
REE;25/03/2022;4;7.14E-05;7.79E-05;3.32E-05
REE;25/03/2022;5;7.01E-05;7.82E-05;2.06E-05
REE;25/03/2022;6;7.34E-05;8.11E-05;3.53E-05
REE;25/03/2022;7;8.50E-05;9.24E-05;4.87E-05
REE;25/03/2022;8;0.000105644;0.000106582;7.53E-05
REE;25/03/2022;9;0.000119639;0.000138407;0.000133343
REE;25/03/2022;10;0.000125351;0.000158316;0.000230378
REE;25/03/2022;11;0.00012963;0.000164002;0.000259552
REE;25/03/2022;12;0.000128447;0.000163505;0.000232849
REE;25/03/2022;13;0.000128074;0.000162502;0.00018178
REE;25/03/2022;14;0.000134653;0.000153728;0.000197541
REE;25/03/2022;15;0.00013495;0.000134658;0.000190076
REE;25/03/2022;16;0.000127197;0.0001255;0.000207854
REE;25/03/2022;17;0.000121583;0.000122646;0.000174203
REE;25/03/2022;18;0.000120734;0.000121101;0.000195347
REE;25/03/2022;19;0.000124793;0.000119852;0.000182956
REE;25/03/2022;20;0.000143705;0.00012998;0.000194645
REE;25/03/2022;21;0.000163462;0.000128999;0.000192625
REE;25/03/2022;22;0.0001684;0.00011382;0.000166059
REE;25/03/2022;23;0.000158208;0.000100142;0.000129099
REE;25/03/2022;24;0.000135604;9.11E-05;8.43E-05
REE;26/03/2022;1;0.000111041;8.50E-05;6.32E-05
REE;26/03/2022;2;9.18E-05;8.02E-05;5.09E-05
REE;26/03/2022;3;8.01E-05;7.83E-05;3.58E-05
REE;26/03/2022;4;7.41E-05;7.74E-05;3.00E-05
REE;26/03/2022;5;7.16E-05;7.75E-05;1.90E-05
REE;26/03/2022;6;7.27E-05;7.86E-05;2.91E-05
REE;26/03/2022;7;7.65E-05;8.21E-05;3.36E-05
REE;26/03/2022;8;8.22E-05;8.00E-05;3.00E-05
REE;26/03/2022;9;0.000101223;8.56E-05;4.21E-05
REE;26/03/2022;10;0.000125927;9.63E-05;7.36E-05
REE;26/03/2022;11;0.000139468;0.000105657;0.000142421
REE;26/03/2022;12;0.000140358;0.000109296;0.000135335
REE;26/03/2022;13;0.000137846;0.000110499;0.000139401
REE;26/03/2022;14;0.000144188;0.000106406;0.000132864
REE;26/03/2022;15;0.000142963;9.90E-05;0.000140432
REE;26/03/2022;16;0.000128753;9.49E-05;0.000131442
REE;26/03/2022;17;0.000119093;9.32E-05;0.000130035
REE;26/03/2022;18;0.000115467;9.33E-05;0.000127129
REE;26/03/2022;19;0.000117983;9.42E-05;0.00012611
REE;26/03/2022;20;0.000133927;0.000107758;0.000133409
REE;26/03/2022;21;0.00015337;0.000114168;0.000152461
REE;26/03/2022;22;0.000161346;0.000107023;0.000141677
REE;26/03/2022;23;0.000153441;9.76E-05;0.000109192
REE;26/03/2022;24;0.000134344;8.98E-05;6.19E-05
REE;27/03/2022;1;0.000112051;8.43E-05;5.40E-05
REE;27/03/2022;2;9.29E-05;7.96E-05;4.36E-05
REE;27/03/2022;3;7.52E-05;7.67E-05;1.55E-05
REE;27/03/2022;4;7.18E-05;7.63E-05;1.80E-05
REE;27/03/2022;5;7.18E-05;7.71E-05;2.73E-05
REE;27/03/2022;6;7.42E-05;7.92E-05;2.41E-05
REE;27/03/2022;7;7.72E-05;7.49E-05;2.42E-05
REE;27/03/2022;8;9.05E-05;7.37E-05;3.25E-05
REE;27/03/2022;9;0.000114779;7.87E-05;3.71E-05
REE;27/03/2022;10;0.000133964;8.34E-05;5.38E-05
REE;27/03/2022;11;0.000140238;8.72E-05;8.68E-05
REE;27/03/2022;12;0.000139329;8.98E-05;0.000139085
REE;27/03/2022;13;0.000143618;8.93E-05;0.000136401
REE;27/03/2022;14;0.000140206;8.65E-05;0.000119911
REE;27/03/2022;15;0.000124667;8.36E-05;8.93E-05
REE;27/03/2022;16;0.000115405;8.08E-05;9.93E-05
REE;27/03/2022;17;0.000112698;7.85E-05;0.000100725
REE;27/03/2022;18;0.000117855;7.88E-05;9.08E-05
REE;27/03/2022;19;0.000138283;9.00E-05;8.48E-05
REE;27/03/2022;20;0.000162495;9.67E-05;9.70E-05
REE;27/03/2022;21;0.000168266;9.58E-05;9.29E-05
REE;27/03/2022;22;0.000152489;8.89E-05;7.82E-05
REE;27/03/2022;23;0.000128733;8.15E-05;4.28E-05
REE;28/03/2022;1;0.000102797;7.86E-05;5.37E-05
REE;28/03/2022;2;8.46E-05;7.57E-05;2.97E-05
REE;28/03/2022;3;7.47E-05;7.50E-05;2.60E-05
REE;28/03/2022;4;7.00E-05;7.48E-05;2.43E-05
REE;28/03/2022;5;6.87E-05;7.52E-05;1.57E-05
REE;28/03/2022;6;7.16E-05;7.83E-05;2.28E-05
REE;28/03/2022;7;8.26E-05;9.01E-05;1.79E-05
REE;28/03/2022;8;0.000102423;0.000106235;3.87E-05
REE;28/03/2022;9;0.000115758;0.000137748;8.03E-05
REE;28/03/2022;10;0.000123251;0.000158778;0.000147144
REE;28/03/2022;11;0.000129322;0.000164372;0.000156998
REE;28/03/2022;12;0.000129175;0.000163838;0.00016314
REE;28/03/2022;13;0.000129082;0.000162339;0.000167738
REE;28/03/2022;14;0.000135662;0.000152964;0.000193528
REE;28/03/2022;15;0.000135269;0.000135696;0.000191093
REE;28/03/2022;16;0.000125625;0.000129484;0.000203761
REE;28/03/2022;17;0.000118824;0.000128353;0.000183848
REE;28/03/2022;18;0.00011812;0.000126958;0.000168107
REE;28/03/2022;19;0.000123563;0.000122805;0.000171415
REE;28/03/2022;20;0.000145862;0.000127339;0.000199839
REE;28/03/2022;21;0.000171474;0.000122269;0.000184288
REE;28/03/2022;22;0.000177175;0.000107482;0.000149092
REE;28/03/2022;23;0.00015975;9.32E-05;0.000118769
REE;28/03/2022;24;0.000131153;8.50E-05;6.75E-05
REE;29/03/2022;1;0.000103998;8.17E-05;6.41E-05
REE;29/03/2022;2;8.51E-05;7.85E-05;3.90E-05
REE;29/03/2022;3;7.52E-05;7.75E-05;2.66E-05
REE;29/03/2022;4;7.06E-05;7.70E-05;1.57E-05
REE;29/03/2022;5;6.93E-05;7.73E-05;1.55E-05
REE;29/03/2022;6;7.24E-05;8.05E-05;2.39E-05
REE;29/03/2022;7;8.40E-05;9.19E-05;3.20E-05
REE;29/03/2022;8;0.00010485;0.000107705;5.67E-05
REE;29/03/2022;9;0.000118088;0.000138908;0.000111353
REE;29/03/2022;10;0.000123488;0.000159299;0.000191895
REE;29/03/2022;11;0.000127855;0.000164754;0.000204103
REE;29/03/2022;12;0.000127011;0.000163781;0.000231528
REE;29/03/2022;13;0.000126915;0.000162783;0.000232225
REE;29/03/2022;14;0.00013332;0.000153895;0.000207962
REE;29/03/2022;15;0.000132882;0.000136382;0.000204822
REE;29/03/2022;16;0.00012391;0.000129824;0.000213982
REE;29/03/2022;17;0.000117538;0.000128719;0.000197127
REE;29/03/2022;18;0.000117011;0.000127357;0.000198827
REE;29/03/2022;19;0.000122386;0.000123808;0.000205608
REE;29/03/2022;20;0.000144881;0.000129504;0.000204343
REE;29/03/2022;21;0.000170967;0.000125185;0.000195739
REE;29/03/2022;22;0.000176333;0.000109968;0.000174233
REE;29/03/2022;23;0.00016001;9.56E-05;0.00012319
REE;29/03/2022;24;0.000132013;8.66E-05;8.29E-05
REE;30/03/2022;1;0.000103998;8.17E-05;6.41E-05
REE;30/03/2022;2;8.51E-05;7.85E-05;3.90E-05
REE;30/03/2022;3;7.52E-05;7.75E-05;2.66E-05
REE;30/03/2022;4;7.06E-05;7.70E-05;1.57E-05
REE;30/03/2022;5;6.93E-05;7.73E-05;1.55E-05
REE;30/03/2022;6;7.24E-05;8.05E-05;2.39E-05
REE;30/03/2022;7;8.40E-05;9.19E-05;3.20E-05
REE;30/03/2022;8;0.00010485;0.000107705;5.67E-05
REE;30/03/2022;9;0.000118088;0.000138908;0.000111353
REE;30/03/2022;10;0.000123488;0.000159299;0.000191895
REE;30/03/2022;11;0.000127855;0.000164754;0.000204103
REE;30/03/2022;12;0.000127011;0.000163781;0.000231528
REE;30/03/2022;13;0.000126915;0.000162783;0.000232225
REE;30/03/2022;14;0.00013332;0.000153895;0.000207962
REE;30/03/2022;15;0.000132882;0.000136382;0.000204822
REE;30/03/2022;16;0.00012391;0.000129824;0.000213982
REE;30/03/2022;17;0.000117538;0.000128719;0.000197127
REE;30/03/2022;18;0.000117011;0.000127357;0.000198827
REE;30/03/2022;19;0.000122386;0.000123808;0.000205608
REE;30/03/2022;20;0.000144881;0.000129504;0.000204343
REE;30/03/2022;21;0.000170967;0.000125185;0.000195739
REE;30/03/2022;22;0.000176333;0.000109968;0.000174233
REE;30/03/2022;23;0.00016001;9.56E-05;0.00012319
REE;30/03/2022;24;0.000132013;8.66E-05;8.29E-05
REE;31/03/2022;1;0.000103998;8.17E-05;6.41E-05
REE;31/03/2022;2;8.51E-05;7.85E-05;3.90E-05
REE;31/03/2022;3;7.52E-05;7.75E-05;2.66E-05
REE;31/03/2022;4;7.06E-05;7.70E-05;1.57E-05
REE;31/03/2022;5;6.93E-05;7.73E-05;1.55E-05
REE;31/03/2022;6;7.24E-05;8.05E-05;2.39E-05
REE;31/03/2022;7;8.40E-05;9.19E-05;3.20E-05
REE;31/03/2022;8;0.00010485;0.000107705;5.67E-05
REE;31/03/2022;9;0.000118088;0.000138908;0.000111353
REE;31/03/2022;10;0.000123488;0.000159299;0.000191895
REE;31/03/2022;11;0.000127855;0.000164754;0.000204103
REE;31/03/2022;12;0.000127011;0.000163781;0.000231528
REE;31/03/2022;13;0.000126915;0.000162783;0.000232225
REE;31/03/2022;14;0.00013332;0.000153895;0.000207962
REE;31/03/2022;15;0.000132882;0.000136382;0.000204822
REE;31/03/2022;16;0.00012391;0.000129824;0.000213982
REE;31/03/2022;17;0.000117538;0.000128719;0.000197127
REE;31/03/2022;18;0.000117011;0.000127357;0.000198827
REE;31/03/2022;19;0.000122386;0.000123808;0.000205608
REE;31/03/2022;20;0.000144881;0.000129504;0.000204343
REE;31/03/2022;21;0.000170967;0.000125185;0.000195739
REE;31/03/2022;22;0.000176333;0.000109968;0.000174233
REE;31/03/2022;23;0.00016001;9.56E-05;0.00012319
REE;31/03/2022;24;0.000132013;8.66E-05;8.29E-05
REE;01/04/2022;1;9.74E-05;8.13E-05;4.29E-05
REE;01/04/2022;2;7.98E-05;7.82E-05;2.67E-05
REE;01/04/2022;3;6.99E-05;7.63E-05;2.27E-05
REE;01/04/2022;4;6.53E-05;7.57E-05;1.88E-05
REE;01/04/2022;5;6.39E-05;7.62E-05;1.72E-05
REE;01/04/2022;6;6.61E-05;7.90E-05;2.41E-05
REE;01/04/2022;7;7.64E-05;8.92E-05;4.11E-05
REE;01/04/2022;8;9.58E-05;0.000104078;4.61E-05
REE;01/04/2022;9;0.000108677;0.000132448;8.14E-05
REE;01/04/2022;10;0.000114744;0.0001523;0.000157053
REE;01/04/2022;11;0.000119563;0.000157845;0.000173349
REE;01/04/2022;12;0.00011976;0.000158016;0.000185875
REE;01/04/2022;13;0.000121624;0.000158473;0.000187732
REE;01/04/2022;14;0.000127062;0.000150114;0.000175972
REE;01/04/2022;15;0.000127118;0.000132466;0.000180413
REE;01/04/2022;16;0.000118394;0.000123716;0.000180122
REE;01/04/2022;17;0.000111808;0.000120855;0.000168108
REE;01/04/2022;18;0.000109959;0.000119054;0.000148676
REE;01/04/2022;19;0.000110496;0.000115552;0.000131391
REE;01/04/2022;20;0.000114762;0.000111572;0.000164179
REE;01/04/2022;21;0.000129436;0.000111589;0.000127781
REE;01/04/2022;22;0.000152449;0.000112847;0.000113236
REE;01/04/2022;23;0.000143178;0.000100296;0.000111086
REE;01/04/2022;24;0.00012496;9.09E-05;6.03E-05
REE;02/04/2022;1;0.000102395;8.39E-05;3.45E-05
REE;02/04/2022;2;8.45E-05;7.94E-05;4.00E-05
REE;02/04/2022;3;7.36E-05;7.72E-05;4.27E-05
REE;02/04/2022;4;6.78E-05;7.62E-05;1.51E-05
REE;02/04/2022;5;6.53E-05;7.59E-05;1.92E-05
REE;02/04/2022;6;6.57E-05;7.72E-05;2.55E-05
REE;02/04/2022;7;6.90E-05;8.07E-05;2.41E-05
REE;02/04/2022;8;7.39E-05;8.01E-05;2.66E-05
REE;02/04/2022;9;8.93E-05;8.39E-05;2.93E-05
REE;02/04/2022;10;0.000113214;9.38E-05;6.25E-05
REE;02/04/2022;11;0.000128363;0.000103215;8.77E-05
REE;02/04/2022;12;0.000131368;0.000106832;1.00E-04
REE;02/04/2022;13;0.000131643;0.000108532;0.000110994
REE;02/04/2022;14;0.000136939;0.000105013;0.000141336
REE;02/04/2022;15;0.000135812;9.74E-05;0.000119338
REE;02/04/2022;16;0.000120697;9.39E-05;0.000117485
REE;02/04/2022;17;0.000110182;9.23E-05;0.000100768
REE;02/04/2022;18;0.000105758;9.24E-05;8.11E-05
REE;02/04/2022;19;0.00010539;9.19E-05;0.000109783
REE;02/04/2022;20;0.000108564;9.40E-05;9.92E-05
REE;02/04/2022;21;0.000122577;9.94E-05;9.02E-05
REE;02/04/2022;22;0.00014702;0.000105849;0.000103069
REE;02/04/2022;23;0.000139753;9.76E-05;0.000102417
REE;02/04/2022;24;0.000124284;8.97E-05;7.83E-05
REE;03/04/2022;1;0.000104649;8.31E-05;4.70E-05
REE;03/04/2022;2;8.70E-05;7.83E-05;1.84E-05
REE;03/04/2022;3;7.54E-05;7.61E-05;1.86E-05
REE;03/04/2022;4;6.88E-05;7.50E-05;2.64E-05
REE;03/04/2022;5;6.58E-05;7.50E-05;1.94E-05
REE;03/04/2022;6;6.55E-05;7.55E-05;1.32E-05
REE;03/04/2022;7;6.76E-05;7.75E-05;1.27E-05
REE;03/04/2022;8;6.99E-05;7.42E-05;2.29E-05
REE;03/04/2022;9;8.12E-05;7.27E-05;2.20E-05
REE;03/04/2022;10;0.000104866;7.78E-05;4.55E-05
REE;03/04/2022;11;0.00012442;8.26E-05;5.68E-05
REE;03/04/2022;12;0.000131666;8.62E-05;7.22E-05
REE;03/04/2022;13;0.000132073;8.87E-05;0.000104263
REE;03/04/2022;14;0.000135212;8.90E-05;0.000108287
REE;03/04/2022;15;0.000132346;8.66E-05;0.000109349
REE;03/04/2022;16;0.000116058;8.38E-05;7.04E-05
REE;03/04/2022;17;0.000106172;8.10E-05;6.58E-05
REE;03/04/2022;18;0.00010261;7.85E-05;6.83E-05
REE;03/04/2022;19;0.000104301;7.76E-05;8.89E-05
REE;03/04/2022;20;0.000110792;7.98E-05;9.58E-05
REE;03/04/2022;21;0.000129686;8.58E-05;9.55E-05
REE;03/04/2022;22;0.000153703;9.61E-05;9.38E-05
REE;03/04/2022;23;0.000140925;9.04E-05;6.65E-05
REE;03/04/2022;24;0.000120709;8.38E-05;5.15E-05
