CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE;
REE;06/04/2025;10;9.83063E-05;7.39E-05;7.33E-05;
REE;06/04/2025;11;0.0001144;7.98349E-05;0.000111443;
REE;06/04/2025;12;0.000120064;8.49592E-05;0.00015352;
REE;06/04/2025;13;0.000121154;8.90219E-05;0.000164762;
REE;06/04/2025;14;0.000126491;9.00666E-05;0.000174954;
REE;06/04/2025;15;0.000125075;8.86559E-05;0.000169559;
REE;06/04/2025;16;0.000109989;8.55E-05;0.000155454;
REE;06/04/2025;17;0.00010024;8.08E-05;0.000137455;
REE;06/04/2025;18;9.65907E-05;7.69E-05;0.000146338;
REE;06/04/2025;19;9.79796E-05;7.63E-05;0.000149215;
REE;06/04/2025;20;0.000103753;7.98E-05;0.000164603;
REE;06/04/2025;21;0.000120718;8.74099E-05;0.000153759;
REE;06/04/2025;22;0.000141959;0.000100364;0.000143355;
REE;06/04/2025;23;0.000130031;9.50407E-05;0.000109629;
REE;06/04/2025;24;0.000109253;8.65E-05;7.69196E-05;
REE;07/04/2025;1;9.25353E-05;7.83E-05;5.35E-05;
REE;07/04/2025;2;7.78E-05;7.43E-05;4.13E-05;
